depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.0,22.76,15.24,7.62
5-15cm,35.35,21.22,14.13,14.13
15-30cm,35.97,22.42,13.55,20.32
30-60cm,37.75,24.64,13.11,39.34
60-100cm,38.05,25.03,13.01,52.06
