depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.08,22.9,14.18,7.09
5-15cm,36.67,22.84,13.83,13.83
15-30cm,36.25,22.78,13.47,20.21
30-60cm,37.9,24.5,13.4,40.21
60-100cm,37.4,23.99,13.41,53.63
