depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.6,25.39,17.21,8.61
5-15cm,42.51,25.72,16.8,16.8
15-30cm,40.58,25.87,14.71,22.06
30-60cm,38.84,25.01,13.82,41.47
60-100cm,38.3,24.52,13.78,55.12
