depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.65,24.14,15.5,7.75
5-15cm,39.24,24.19,15.05,15.05
15-30cm,38.45,24.16,14.29,21.44
30-60cm,39.37,25.78,13.6,40.8
60-100cm,39.18,25.62,13.57,54.27
