property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,60.0246913580247,60.0246913580247,60.0246913580247,61.01234567901235,61.02469135802469
soc,350.0,226.0,122.0,85.0,67.0
clay,301.0493827160494,305.0493827160494,340.98765432098764,347.08641975308643,358.03703703703707
sand,361.01234567901236,360.01234567901236,342.01234567901236,334.9382716049383,327.0
silt,338.9382716049383,334.95061728395063,317.0,317.9753086419753,314.962962962963
bdod,135.0,139.0,141.0,145.0,148.0
cec,194.01234567901236,187.96296296296296,189.98765432098767,198.93827160493828,196.92592592592595
