property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,57.0,57.0,58.0,58.0
soc,626.7037037037037,534.3950617283951,337.0617283950617,253.60493827160496,220.49382716049382
clay,328.0,337.0,385.0,391.0,388.0
sand,315.0,315.0,296.0,295.0,288.0
silt,357.0,348.0,319.0,314.0,324.0
bdod,104.2098765432099,106.60493827160494,110.20987654320989,107.81481481481482,112.20987654320987
cec,220.0,223.0,216.0,209.0,205.0
