depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.2,24.79,17.41,8.7
5-15cm,40.8,24.36,16.44,16.44
15-30cm,39.5,24.51,15.0,22.5
30-60cm,39.65,24.93,14.73,44.18
60-100cm,38.84,24.26,14.57,58.29
