depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,36.78,21.97,14.81,7.4
5-15cm,33.47,19.86,13.61,13.61
15-30cm,34.03,21.13,12.9,19.36
30-60cm,36.91,24.42,12.49,37.46
60-100cm,38.03,25.47,12.56,50.24
