property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.5625,54.1625,54.5625,54.5625,55.56249999999999
soc,601.2,531.2,393.2,396.2,357.4
clay,339.28749999999997,352.7625,369.7375,404.9625,404.7875
sand,325.775,305.72499999999997,298.2125,276.84999999999997,278.3375
silt,334.48749999999995,341.5625,332.22499999999997,318.475,316.725
bdod,106.2,108.2,109.6,111.60000000000001,113.60000000000001
cec,198.25,174.0875,165.13750000000002,155.15,153.3125
