crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,131.81,-0.542,-1.406,-1.577,-1.88,28.58,0.0,0.2425,75.75,75.6428,83.48,47.1567,162.15,27.9464,206.54,34.0693,38.4333,NOT_SUITABLE
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,131.81,-0.811,-1.112,-1.471,-1.892,33.48,0.0,0.3033,69.67,85.6013,94.11,37.8277,134.0,28.2301,211.99,34.2553,40.6174,NOT_SUITABLE
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,131.81,-0.544,-0.804,-1.613,-1.769,26.88,0.0,0.2436,75.64,71.8443,78.67,21.5841,78.67,23.323,177.81,39.5063,41.2239,NOT_SUITABLE
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,131.81,-1.064,-1.317,-1.807,-1.961,15.83,0.0,0.144,85.6,34.2048,39.89,10.5787,39.89,22.4979,174.06,53.5833,48.3244,HIGH
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,131.81,-1.096,-1.301,-1.475,-1.712,30.83,0.0,0.2816,71.84,0.0,0.0,1.2016,4.68,19.763,155.1,66.0365,51.666,MEDIUM
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,131.81,0.213,-0.652,-1.071,-1.321,102.56,25.83,0.658,34.2,0.0,0.0,5.1032,20.04,23.6054,185.85,74.4503,51.6762,MEDIUM
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,131.81,0.845,-0.315,-1.199,-1.45,147.88,23.89,1.0,0.0,0.0,0.0,11.2336,44.4,27.5549,217.46,62.5945,47.57,MEDIUM
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,131.81,0.1,-0.341,-1.112,-1.449,113.94,12.09,1.0,0.0,0.0,0.0,19.6596,77.99,29.231,230.08,47.1567,40.4882,MEDIUM
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,131.81,1.691,0.486,0.003,-0.893,172.08,64.99,1.0,0.0,3.4786,4.68,24.9157,99.14,29.3143,230.08,37.8277,38.6742,MEDIUM
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,131.81,0.97,0.876,-0.4,-1.237,161.92,41.22,1.0,0.0,15.1597,20.04,33.8315,134.17,29.6311,230.08,21.5841,37.3332,HIGH
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,131.81,-1.632,0.597,-0.5,-1.375,64.89,0.0,0.9652,3.48,30.6257,39.72,38.0549,150.42,29.3495,225.4,10.5787,37.0889,HIGH
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,131.81,-1.418,-0.19,-0.56,-1.242,70.92,0.0,0.8484,15.16,43.9923,57.95,42.0126,165.81,28.2954,215.26,1.2016,35.2175,HIGH
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,131.81,0.529,0.255,-0.108,-1.128,89.97,0.0,0.6937,30.63,40.9543,54.75,43.9281,173.07,29.0043,218.56,5.1032,31.6553,HIGH
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,131.81,0.06,0.169,-0.268,-1.211,73.78,0.0,0.5601,43.99,42.345,56.18,38.9565,152.09,27.2906,203.06,11.2336,27.9464,HIGH
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,131.81,-0.642,-1.343,-0.374,-1.32,78.93,0.0,0.5905,40.95,42.4208,55.96,33.8374,130.93,32.5739,239.32,19.6596,28.2301,HIGH
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,131.81,-1.342,-1.49,-0.168,-1.319,76.49,0.0,0.5766,42.34,39.6721,51.68,25.2463,95.91,35.0993,254.34,24.9157,23.323,HIGH
