depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.76,23.66,15.1,7.55
5-15cm,37.81,23.08,14.73,14.73
15-30cm,36.73,22.93,13.79,20.69
30-60cm,35.7,21.95,13.74,41.23
60-100cm,35.43,21.94,13.48,53.93
