depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.19,20.98,14.22,7.11
5-15cm,34.52,20.58,13.95,13.95
15-30cm,34.54,21.33,13.22,19.83
30-60cm,36.26,23.28,12.98,38.93
60-100cm,36.08,23.11,12.97,51.87
