depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.15,22.88,15.27,7.63
5-15cm,38.01,23.29,14.72,14.72
15-30cm,38.31,24.15,14.16,21.25
30-60cm,37.87,23.78,14.09,42.27
60-100cm,37.91,23.85,14.06,56.24
