depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.23,23.88,15.35,7.67
5-15cm,36.88,22.35,14.53,14.53
15-30cm,37.08,23.35,13.73,20.59
30-60cm,38.45,25.17,13.28,39.84
60-100cm,38.15,24.79,13.35,53.41
