depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.66,23.79,15.87,7.93
5-15cm,38.53,23.33,15.2,15.2
15-30cm,38.06,24.11,13.95,20.93
30-60cm,37.19,23.62,13.57,40.72
60-100cm,37.36,23.99,13.37,53.5
