depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.45,22.64,15.81,7.91
5-15cm,37.41,22.13,15.29,15.29
15-30cm,37.4,23.11,14.3,21.44
30-60cm,38.25,24.4,13.85,41.55
60-100cm,37.93,23.95,13.98,55.92
