property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.19753086419753,54.39506172839506,54.19753086419753,55.197530864197525,55.197530864197525
soc,428.6375,243.35,134.05,113.26249999999999,75.9875
clay,375.8271604938272,389.0493827160494,421.83950617283955,395.7407407407407,393.1975308641975
sand,370.7901234567901,358.7901234567901,333.39506172839504,347.641975308642,341.22222222222223
silt,252.58024691358023,252.1604938271605,244.76543209876544,256.6172839506173,265.5802469135802
bdod,129.1,133.3,137.5,143.13750000000002,143.96249999999998
cec,192.4320987654321,195.23456790123458,185.62962962962965,176.61728395061726,172.8148148148148
