depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.53,23.2,17.33,8.66
5-15cm,39.41,22.81,16.6,16.6
15-30cm,37.01,21.36,15.65,23.48
30-60cm,35.94,21.35,14.59,43.78
60-100cm,36.52,22.47,14.05,56.22
