property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,52.0,53.0,54.0,55.0
soc,590.1481481481483,489.40740740740745,257.85185185185185,235.22222222222223,281.0
clay,357.0,362.0,411.0,422.0,433.0
sand,336.0,330.0,302.0,290.0,277.0
silt,307.0,307.0,287.0,289.0,290.0
bdod,95.0,98.0,102.0,106.0,111.0
cec,196.0,179.0,163.0,152.0,146.0
