crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,131.89,-0.339,0.085,0.149,-1.34,160.38,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.368,31.5493,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,131.89,-0.32,-0.129,0.197,-1.068,184.97,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5542,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,131.89,0.543,0.336,0.14,-0.601,166.87,131.89,1.0,0.0,0.0,0.0,0.0,0.0,5.3847,39.55,0.0,28.3049,LOW
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,131.89,0.044,0.293,-0.109,-0.676,92.12,91.91,1.0,0.0,0.0,0.0,0.0,0.0,12.2702,91.2,0.0,23.4083,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,131.89,0.274,0.197,0.057,-0.378,150.93,131.89,1.0,0.0,0.0,0.0,0.0,0.0,16.0761,120.76,0.0,15.026,MEDIUM
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,131.89,0.867,0.325,0.162,-0.025,307.91,131.89,1.0,0.0,0.0,0.0,0.0,0.0,23.1445,175.88,0.0,10.1282,MEDIUM
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,131.89,1.082,0.642,0.374,0.166,331.08,131.89,1.0,0.0,0.0,0.0,0.0,0.0,30.3753,233.21,0.0,5.8297,HIGH
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,131.89,0.976,0.871,0.259,0.179,236.99,131.89,1.0,0.0,0.0,0.0,0.0,0.0,30.0366,233.21,0.0,0.0,HIGH
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,131.89,-0.255,0.584,0.57,0.172,164.56,131.89,1.0,0.0,0.0,0.0,10.9975,39.55,29.7154,233.21,0.0,0.0,MEDIUM
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,131.89,1.257,1.561,1.134,0.591,274.0,131.89,1.0,0.0,0.0,0.0,25.4064,91.2,29.8275,233.21,0.0,0.0,MEDIUM
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,131.89,1.536,1.467,0.898,0.509,227.9,102.55,1.0,0.0,0.0,0.0,33.7117,120.76,29.9476,233.21,0.0,0.0,HIGH
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,131.89,-0.65,1.293,0.936,0.622,92.58,97.33,1.0,0.0,0.0,0.0,47.2367,175.88,29.511,233.21,0.0,0.0,HIGH
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,131.89,-0.24,0.722,0.93,0.628,66.58,49.32,1.0,0.0,37.5072,39.55,60.3712,233.21,29.09,233.21,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,131.89,-0.638,0.721,1.113,0.689,23.45,8.28,1.0,0.0,76.4261,91.2,57.4654,233.21,28.7322,233.21,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,131.89,-0.184,0.729,0.925,0.622,16.57,0.0,0.6249,37.51,61.0788,81.21,45.5455,193.66,23.5785,193.66,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,131.89,-0.18,-1.189,1.245,0.606,19.85,0.0,0.2357,76.43,60.266,84.68,33.5804,142.01,17.3244,142.01,10.9975,5.3847,NOT_SUITABLE
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,131.89,0.731,-0.457,1.052,0.663,51.75,0.0,0.3892,61.08,76.0362,112.45,26.7411,112.45,13.7489,112.45,25.4064,12.2702,NOT_SUITABLE
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,131.89,0.305,-0.682,0.821,0.611,55.83,0.0,0.3973,60.27,39.2701,57.33,13.7178,57.33,7.0287,57.33,33.7117,16.0761,HIGH
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,131.89,-0.486,-0.374,0.22,0.577,35.44,0.0,0.2396,76.04,0.0,0.0,0.0,0.0,0.0,0.0,47.2367,23.1445,LOW
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,131.89,-0.173,-0.161,0.109,0.38,99.01,10.36,0.6073,39.27,0.0,0.0,0.0,0.0,0.0,0.0,60.3712,30.3753,LOW
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,131.89,0.148,0.045,0.3,0.55,172.29,27.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.4654,30.0366,LOW
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,131.89,0.705,0.357,-0.021,0.809,290.34,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.5455,29.7154,LOW
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,131.89,0.921,0.128,-0.088,0.608,312.6,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5804,29.8275,LOW
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,131.89,0.131,0.174,-0.038,0.696,220.72,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7411,29.9476,LOW
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,131.89,0.814,0.808,0.404,1.033,233.28,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7178,29.511,LOW
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,131.89,-0.047,0.578,0.368,0.965,215.52,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.09,LOW
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,131.89,0.135,0.721,0.231,0.721,138.77,117.24,1.0,0.0,0.0,0.0,0.0,0.0,2.3013,16.16,0.0,28.7322,LOW
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,131.89,-0.232,0.12,-0.029,0.708,83.33,87.86,1.0,0.0,0.0,0.0,0.0,0.0,9.164,63.62,0.0,23.5785,LOW
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,131.89,-0.258,0.062,-0.185,0.399,119.28,107.02,1.0,0.0,0.0,0.0,0.0,0.0,15.2431,104.69,0.0,17.3244,MEDIUM
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,131.89,-0.907,-0.781,-0.518,-0.083,121.18,72.61,1.0,0.0,0.0,0.0,0.0,0.0,18.4426,125.07,0.0,13.7489,MEDIUM
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,131.89,-1.216,-0.767,-0.626,-0.371,123.78,87.55,1.0,0.0,0.0,0.0,0.0,0.0,26.6187,178.46,0.0,7.0287,MEDIUM
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,131.89,0.789,-0.732,-0.409,-0.217,229.08,131.89,1.0,0.0,0.0,0.0,0.0,0.0,26.1128,178.46,0.0,0.0,MEDIUM
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,131.89,0.184,-0.897,-0.322,-0.345,178.65,114.61,1.0,0.0,0.0,0.0,4.9969,16.16,25.6248,178.46,0.0,0.0,MEDIUM
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,131.89,-0.927,-0.853,-0.688,-0.71,99.47,120.12,1.0,0.0,0.0,0.0,19.7431,63.62,25.3111,178.46,0.0,0.0,MEDIUM
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,131.89,-0.594,-1.108,-0.857,-0.713,104.54,102.82,1.0,0.0,0.0,0.0,32.6028,104.69,25.0154,178.46,0.0,0.0,HIGH
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,131.89,-0.109,-0.293,-1.008,-0.723,98.65,109.73,1.0,0.0,0.0,0.0,37.4948,125.07,24.4238,178.46,0.0,0.0,HIGH
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,131.89,-0.261,-0.289,-0.948,-0.801,57.7,58.76,1.0,0.0,15.3417,16.16,51.5458,178.46,23.8603,178.46,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,131.89,-0.545,-1.211,-1.094,-0.76,23.86,29.89,1.0,0.0,58.1006,63.62,49.6499,178.46,23.3692,178.46,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,131.89,0.311,-0.665,-1.071,-0.769,30.43,0.0,0.8466,15.34,77.6577,88.53,43.5128,162.3,20.8276,162.3,0.0,0.0,NOT_SUITABLE
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,131.89,-0.307,-0.817,-1.166,-0.788,15.99,0.0,0.419,58.1,51.0524,61.45,29.998,114.84,14.5419,114.84,4.9969,2.3013,NOT_SUITABLE
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,131.89,-0.53,-0.6,-1.272,-0.828,25.47,0.0,0.2234,77.66,58.1454,73.77,18.8047,73.77,9.9381,79.49,19.7431,9.164,NOT_SUITABLE
cacao_ccn51,2018-09-01,2018-09-15,2018-09_Q1,131.89,0.788,-0.357,-0.458,-0.747,58.92,0.0,0.4895,51.05,41.2048,53.39,13.4438,53.39,7.3436,59.11,32.6028,15.2431,HIGH
cacao_ccn51,2018-09-16,2018-09-30,2018-09_Q2,131.89,0.44,0.09,-0.523,-0.662,53.1,0.0,0.4185,58.15,0.0,0.0,0.0,0.0,0.7069,5.72,37.4948,18.4426,LOW
cacao_ccn51,2018-10-01,2018-10-15,2018-10_Q1,131.89,1.495,1.376,0.123,-0.152,229.49,131.89,0.588,41.2,0.0,0.0,0.0,0.0,0.7086,5.72,51.5458,26.6187,LOW
cacao_ccn51,2018-10-16,2018-10-31,2018-10_Q2,131.89,1.238,1.059,0.588,0.082,308.97,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.7109,5.72,49.6499,26.1128,LOW
cacao_ccn51,2018-11-01,2018-11-15,2018-11_Q1,131.89,-0.137,0.855,0.601,-0.206,213.86,131.89,1.0,0.0,0.0,0.0,0.0,0.0,0.7134,5.72,43.5128,25.6248,LOW
cacao_ccn51,2018-11-16,2018-11-30,2018-11_Q2,131.89,-0.062,0.992,0.668,-0.071,281.88,131.89,1.0,0.0,0.0,0.0,1.4045,5.72,0.716,5.72,29.998,25.3111,LOW
cacao_ccn51,2018-12-01,2018-12-15,2018-12_Q1,131.89,-0.258,0.549,0.34,-0.417,199.61,105.7,1.0,0.0,0.0,0.0,1.4037,5.72,0.7278,5.72,18.8047,25.0154,LOW
cacao_ccn51,2018-12-16,2018-12-31,2018-12_Q2,131.89,-1.622,0.032,0.026,-0.58,51.48,47.07,1.0,0.0,0.0,0.0,1.4026,5.72,0.7403,5.72,13.4438,24.4238,LOW
cacao_ccn51,2019-01-01,2019-01-15,2019-01_Q1,131.89,-1.568,-1.388,-0.359,-0.831,47.1,16.13,1.0,0.0,0.0,0.0,1.4181,5.72,0.7537,5.72,0.0,23.8603,LOW
cacao_ccn51,2019-01-16,2019-01-31,2019-01_Q2,131.89,-0.253,-1.251,-0.29,-0.686,113.62,24.03,1.0,0.0,4.2519,5.72,1.4346,5.72,3.5911,26.79,0.0,23.3692,LOW
cacao_ccn51,2019-02-01,2019-02-15,2019-02_Q1,131.89,0.397,-1.379,-0.349,-0.754,137.68,18.24,1.0,0.0,4.2223,5.72,1.4472,5.72,9.9657,73.11,0.0,20.8276,LOW
cacao_ccn51,2019-02-16,2019-02-28,2019-02_Q2,131.89,-0.469,-1.631,-0.587,-0.952,104.88,0.0,0.9575,4.25,0.0,0.0,0.0,0.0,16.2013,116.87,0.0,14.5419,MEDIUM
cacao_ccn51,2019-03-01,2019-03-15,2019-03_Q1,131.89,-0.88,-1.351,-0.76,-0.722,121.79,10.18,0.9578,4.22,0.0,0.0,0.0,0.0,24.9547,180.96,1.4045,9.9381,MEDIUM
cacao_ccn51,2019-03-16,2019-03-31,2019-03_Q2,131.89,-0.309,-0.603,-0.717,-0.65,204.24,67.38,1.0,0.0,0.0,0.0,0.0,0.0,27.3793,199.38,1.4037,7.3436,MEDIUM
cacao_ccn51,2019-04-01,2019-04-15,2019-04_Q1,131.89,1.641,-0.076,-0.958,-0.645,289.87,131.89,1.0,0.0,0.0,0.0,0.0,0.0,29.3825,216.39,1.4026,0.7069,MEDIUM
cacao_ccn51,2019-04-16,2019-04-30,2019-04_Q2,131.89,0.497,-0.389,-0.985,-0.651,208.31,112.52,1.0,0.0,0.0,0.0,6.0712,21.07,30.1363,224.42,1.4181,0.7086,HIGH
cacao_ccn51,2019-05-01,2019-05-15,2019-05_Q1,131.89,-1.257,-0.447,-1.128,-0.716,91.48,95.91,1.0,0.0,0.0,0.0,19.9334,67.39,30.2236,224.42,1.4346,0.7109,HIGH
cacao_ccn51,2019-05-16,2019-05-31,2019-05_Q2,131.89,0.798,0.237,-1.039,-0.448,187.63,131.89,1.0,0.0,0.0,0.0,35.4791,116.87,30.2998,224.42,1.4472,0.7134,HIGH
cacao_ccn51,2019-06-01,2019-06-15,2019-06_Q1,131.89,1.518,0.803,-1.045,-0.567,170.72,107.16,1.0,0.0,0.0,0.0,52.2406,180.96,29.7884,224.42,0.0,0.716,NOT_SUITABLE
cacao_ccn51,2019-06-16,2019-06-30,2019-06_Q2,131.89,-0.752,0.573,-0.487,-0.56,50.07,71.92,1.0,0.0,19.2605,21.07,54.9153,199.38,29.2933,224.42,0.0,0.7278,NOT_SUITABLE
cacao_ccn51,2019-07-01,2019-07-15,2019-07_Q1,131.89,-0.447,-0.439,-0.317,-0.581,30.83,28.32,1.0,0.0,61.4728,67.39,56.8604,216.39,28.6511,224.42,0.0,0.7403,NOT_SUITABLE
cacao_ccn51,2019-07-16,2019-07-31,2019-07_Q2,131.89,-0.644,-0.125,-0.302,-0.598,16.38,0.0,0.8074,19.26,87.0918,95.81,51.1309,203.36,25.4131,203.36,0.0,0.7537,NOT_SUITABLE
cacao_ccn51,2019-08-01,2019-08-15,2019-08_Q1,131.89,-0.526,0.54,-0.507,-0.624,13.91,0.0,0.3853,61.47,89.3483,113.58,38.8241,157.03,19.1673,157.03,6.0712,3.5911,NOT_SUITABLE
cacao_ccn51,2019-08-16,2019-08-31,2019-08_Q2,131.89,-1.642,-1.244,-0.409,-0.638,14.2,0.0,0.1291,87.09,57.4203,82.5,26.1512,107.55,12.8373,107.55,19.9334,9.9657,NOT_SUITABLE
cacao_ccn51,2019-09-01,2019-09-15,2019-09_Q1,131.89,-1.423,-1.41,0.038,-0.8,13.54,0.0,0.1065,89.35,24.6323,35.43,10.6783,43.46,5.1501,43.46,35.4791,16.2013,MEDIUM
cacao_ccn51,2019-09-16,2019-09-30,2019-09_Q2,131.89,0.263,-0.585,-0.04,-0.59,61.18,0.0,0.4258,57.42,17.389,25.04,6.2136,25.04,2.9477,25.04,52.2406,24.9547,MEDIUM
