depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,33.04,18.21,14.83,7.41
5-15cm,33.05,18.51,14.55,14.55
15-30cm,31.31,17.55,13.76,20.63
30-60cm,29.07,15.77,13.3,39.91
60-100cm,30.04,16.91,13.14,52.55
