crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,142.76,1.916,1.158,1.101,-0.207,167.65,115.81,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,142.76,1.069,1.017,0.999,0.0,115.02,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,142.76,0.622,1.437,0.893,-0.024,87.41,88.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,142.76,-0.992,1.386,0.751,-0.102,0.0,34.71,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,142.76,-0.348,0.715,0.834,-0.168,40.82,21.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,142.76,1.101,0.386,0.901,0.18,157.92,79.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,142.76,1.143,0.39,0.802,0.301,221.73,124.26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,142.76,-0.356,-0.161,0.207,0.249,189.26,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,142.76,-1.257,-0.3,0.147,-0.028,203.62,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,142.76,0.271,0.233,0.717,0.667,347.0,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,142.76,0.271,0.029,0.068,0.311,393.18,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,142.76,-0.234,-0.037,-0.029,0.685,369.13,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,142.76,1.08,0.065,0.272,0.96,381.83,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,142.76,0.137,0.091,0.025,0.749,299.29,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,142.76,-0.699,0.048,0.03,0.447,244.76,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,142.76,-0.398,-0.683,0.151,0.218,259.4,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,142.76,0.512,0.177,0.312,0.486,330.43,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,142.76,0.912,-0.023,0.119,0.353,367.44,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,142.76,0.206,-0.197,-0.003,0.404,329.52,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,142.76,-0.419,-0.185,-0.028,0.265,268.68,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,142.76,-1.257,0.074,-0.117,0.266,253.18,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,142.76,-0.417,0.137,-0.315,0.372,255.77,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,142.76,0.14,0.085,0.065,0.263,246.79,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,142.76,0.6,0.134,0.036,0.082,194.12,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,142.76,-0.08,-0.381,-0.117,0.109,72.08,94.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,142.76,0.257,0.158,0.068,0.1,92.04,121.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,142.76,1.472,0.713,0.37,0.234,138.71,122.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,142.76,0.736,0.744,0.31,0.278,89.77,101.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,142.76,-0.558,0.235,-0.185,0.085,33.17,47.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,142.76,-1.077,-0.236,-0.348,-0.299,32.69,16.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,142.76,-0.072,0.082,-0.437,-0.419,148.69,69.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,142.76,0.591,0.102,-0.21,-0.327,264.93,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-04-16,2018-04-30,2018-04_Q2,142.76,1.135,0.195,0.206,-0.072,359.08,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-05-01,2018-05-15,2018-05_Q1,142.76,1.667,0.887,0.987,0.156,495.42,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-05-16,2018-05-31,2018-05_Q2,142.76,1.729,1.625,1.503,1.112,618.93,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-06-01,2018-06-15,2018-06_Q1,142.76,1.757,1.643,1.261,0.863,506.36,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-06-16,2018-06-30,2018-06_Q2,142.76,0.378,1.74,1.459,0.859,332.19,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-07-01,2018-07-15,2018-07_Q1,142.76,-0.461,1.851,1.285,0.952,272.11,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-07-16,2018-07-31,2018-07_Q2,142.76,0.276,2.385,1.299,1.41,316.74,142.76,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-08-01,2018-08-15,2018-08_Q1,142.76,0.065,1.373,1.182,1.24,297.58,142.76,1.0,0.0,0.0,0.0,0.0,0.0,7.0036,51.78,0.0,0.0,LOW
cacao_ccn51,2018-08-16,2018-08-31,2018-08_Q2,142.76,0.074,0.043,1.454,1.065,300.38,142.76,1.0,0.0,0.0,0.0,0.0,0.0,8.8001,63.66,0.0,0.0,LOW
