crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,132.38,-0.342,-0.35,-0.629,-1.97,53.34,64.23,1.0,0.0,0.0,0.0,11.5866,42.1,5.6998,42.1,3.0853,1.5427,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,132.38,-0.984,-0.899,-0.606,-1.533,19.16,7.92,1.0,0.0,35.1295,42.1,11.3652,42.1,5.7394,42.1,0.0,1.5499,HIGH
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,132.38,-0.218,-0.66,-0.561,-1.074,69.82,19.62,1.0,0.0,33.94,42.1,11.1994,42.1,5.7935,42.1,0.0,1.5629,HIGH
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,132.38,-0.351,-0.991,-0.856,-1.257,69.82,0.0,0.6487,35.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5722,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,132.38,0.419,0.005,-0.367,-0.802,112.95,50.63,0.6606,33.94,0.0,0.0,0.0,0.0,0.0,0.0,11.6899,7.3006,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,132.38,1.259,-0.084,-0.362,-0.684,156.31,31.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6958,7.3024,LOW
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,132.38,0.169,0.095,-0.296,-0.674,103.39,29.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7093,7.3066,LOW
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,132.38,1.273,0.804,-0.282,-0.478,187.25,92.97,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5866,5.7292,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,132.38,-0.345,0.139,-0.174,-0.576,203.42,105.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3652,5.7222,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,132.38,-0.288,0.968,0.089,-0.549,204.06,132.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1994,5.7137,LOW
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,132.38,-0.858,-0.521,-0.365,-0.889,173.27,111.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6817,LOW
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,132.38,-1.44,-0.62,-0.519,-0.803,114.28,122.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6514,LOW
