depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.21,25.46,14.74,7.37
5-15cm,39.75,25.29,14.46,14.46
15-30cm,39.1,25.45,13.65,20.47
30-60cm,40.55,27.5,13.05,39.14
60-100cm,41.51,28.57,12.94,51.75
