depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.36,22.81,14.55,7.28
5-15cm,36.29,22.31,13.98,13.98
15-30cm,37.83,24.47,13.36,20.04
30-60cm,39.73,26.74,12.99,38.97
60-100cm,39.78,26.68,13.11,52.42
