depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.46,25.37,15.1,7.55
5-15cm,40.74,25.5,15.24,15.24
15-30cm,39.95,25.13,14.82,22.23
30-60cm,39.41,25.93,13.48,40.43
60-100cm,38.74,25.43,13.31,53.23
