property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,53.0,53.0,54.0,54.0
soc,268.72499999999997,287.05,156.325,108.875,98.825
clay,315.0,351.0,392.0,357.0,355.0
sand,356.0,337.0,308.0,328.0,321.0
silt,328.0,312.0,299.0,315.0,324.0
bdod,120.275,121.55,126.55000000000001,131.82500000000002,130.54999999999998
cec,179.0,173.0,154.0,150.0,151.0
