depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.03,21.69,15.34,7.67
5-15cm,37.3,22.19,15.1,15.1
15-30cm,38.3,24.13,14.17,21.26
30-60cm,39.03,25.3,13.73,41.2
60-100cm,39.22,25.48,13.73,54.93
