depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.37,25.59,14.78,7.39
5-15cm,39.28,25.05,14.22,14.22
15-30cm,39.62,26.24,13.38,20.07
30-60cm,41.14,28.5,12.64,37.92
60-100cm,41.29,28.59,12.71,50.82
