depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,41.1,24.15,16.96,8.48
5-15cm,40.78,24.25,16.54,16.54
15-30cm,38.84,24.14,14.7,22.04
30-60cm,38.18,24.38,13.8,41.39
60-100cm,38.73,25.28,13.45,53.79
