depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.4,23.0,14.4,7.2
5-15cm,36.95,22.95,14.0,14.0
15-30cm,36.79,23.63,13.16,19.74
30-60cm,36.8,23.74,13.06,39.19
60-100cm,36.08,22.93,13.15,52.61
