depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.1,20.88,14.22,7.11
5-15cm,36.72,22.78,13.94,13.94
15-30cm,37.49,24.16,13.33,19.99
30-60cm,35.44,22.01,13.43,40.3
60-100cm,35.35,21.83,13.52,54.07
