depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.24,26.7,15.55,7.77
5-15cm,40.67,26.26,14.41,14.41
15-30cm,39.12,24.96,14.16,21.24
30-60cm,37.15,23.31,13.84,41.53
60-100cm,35.89,22.22,13.66,54.65
