depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.47,25.76,16.72,8.36
5-15cm,40.91,25.33,15.58,15.58
15-30cm,40.21,26.38,13.82,20.74
30-60cm,40.29,26.74,13.55,40.65
60-100cm,39.7,26.09,13.61,54.46
