property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,57.0,56.0,56.0,56.0,57.0
soc,729.8641975308643,493.7901234567901,461.3950617283951,330.6666666666667,192.4814814814815
clay,339.44444444444446,333.60493827160496,377.02469135802465,397.02469135802477,412.0246913580247
sand,360.18518518518516,360.81481481481484,336.0,316.1851851851852,309.16049382716056
silt,299.7654320987655,305.58024691358025,286.97530864197535,287.18518518518516,279.2098765432099
bdod,86.79012345679013,92.79012345679014,97.1851851851852,100.39506172839506,106.0
cec,210.79012345679018,194.41975308641977,190.0246913580247,176.83950617283955,173.23456790123458
