depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.37,23.85,15.52,7.76
5-15cm,36.73,22.39,14.35,14.35
15-30cm,36.94,23.58,13.36,20.04
30-60cm,39.36,26.57,12.79,38.36
60-100cm,40.48,27.8,12.68,50.71
