depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.87,24.39,18.48,9.24
5-15cm,39.44,22.43,17.01,17.01
15-30cm,38.12,21.99,16.13,24.2
30-60cm,37.25,21.49,15.76,47.28
60-100cm,36.34,21.05,15.29,61.16
