depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.09,25.37,13.72,6.86
5-15cm,38.49,24.8,13.69,13.69
15-30cm,38.27,24.82,13.46,20.19
30-60cm,39.27,26.01,13.26,39.78
60-100cm,39.29,26.03,13.26,53.03
