depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,35.83,21.42,14.41,7.2
5-15cm,35.78,21.72,14.06,14.06
15-30cm,35.93,22.36,13.57,20.36
30-60cm,35.79,22.07,13.72,41.16
60-100cm,36.48,22.88,13.61,54.43
