depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.42,25.65,14.77,7.38
5-15cm,39.31,25.14,14.16,14.16
15-30cm,37.37,24.08,13.29,19.93
30-60cm,36.25,22.98,13.27,39.81
60-100cm,37.1,23.91,13.19,52.76
