depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.9,23.34,19.56,9.78
5-15cm,38.14,20.88,17.26,17.26
15-30cm,37.17,20.32,16.85,25.27
30-60cm,35.34,19.81,15.52,46.57
60-100cm,34.1,18.99,15.12,60.47
