property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52.49999999999999,52.0,52.49999999999999,53.5,54.0
soc,699.0,652.0,605.0,434.0,365.0
clay,309.5,326.0,339.0,355.5,365.5
sand,379.5,361.5,347.5,339.5,327.5
silt,311.0,312.0,313.0,305.0,307.0
bdod,89.0,92.0,94.0,99.0,104.0
cec,228.5,204.5,187.0,170.0,175.00000000000003
