property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.825,53.825,53.825,54.82500000000001,54.82500000000001
soc,680.8024691358025,669.7283950617284,450.93827160493834,331.01234567901236,349.90123456790127
clay,338.63750000000005,350.46250000000003,374.63750000000005,368.9375,370.9375
sand,335.12500000000006,322.5375,314.30000000000007,321.4125,309.0
silt,326.65000000000003,326.4125,310.65000000000003,309.65000000000003,320.06250000000006
bdod,84.95061728395062,88.96296296296296,89.98765432098766,95.98765432098766,100.95061728395063
cec,251.1125,236.70000000000002,233.875,226.28750000000002,225.28750000000002
