depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.29,23.5,14.79,7.4
5-15cm,37.35,22.97,14.37,14.37
15-30cm,37.59,23.87,13.72,20.57
30-60cm,37.83,24.4,13.43,40.3
60-100cm,38.04,24.71,13.34,53.34
