depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.42,24.67,15.76,7.88
5-15cm,40.42,25.01,15.41,15.41
15-30cm,38.9,24.79,14.11,21.17
30-60cm,37.79,23.89,13.9,41.71
60-100cm,38.08,24.04,14.04,56.16
