property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,53.0,53.0,55.0,55.0
soc,749.0375,537.575,447.09999999999997,369.0375,333.1875
clay,319.0,317.0,342.0,386.0,399.0
sand,354.0,356.0,334.0,315.0,290.0
silt,327.0,327.0,324.0,300.0,311.0
bdod,102.28750000000001,106.0,108.2875,109.28750000000001,114.28750000000001
cec,249.0,232.0,217.0,205.0,200.0
