crop,period_start,period_end,label,AWC_mm,spei_1m,spei_3m,spei_6m,spei_12m,P_acum_mm,Storage_mm,WRSI_1m,deficit_1m,future_deficit_1m,future_deficit_1m_mm,future_deficit_3m,future_deficit_3m_mm,future_deficit_6m,future_deficit_6m_mm,past_deficit_3m,past_deficit_6m,suggestion
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,145.36,1.25,1.094,0.622,-0.385,288.39,133.65,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,145.36,0.247,1.205,0.841,0.174,184.57,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,145.36,0.905,1.341,0.856,0.19,149.89,101.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,145.36,-0.204,1.32,0.793,0.302,27.32,79.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-02-16,2017-02-28,2017-02_Q2,145.36,0.099,0.926,0.858,0.241,61.74,64.77,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-03-01,2017-03-15,2017-03_Q1,145.36,0.736,0.19,0.913,0.398,88.46,66.42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-03-16,2017-03-31,2017-03_Q2,145.36,1.453,1.002,1.063,0.568,190.54,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-04-01,2017-04-15,2017-04_Q1,145.36,0.676,0.542,1.057,0.514,219.38,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-04-16,2017-04-30,2017-04_Q2,145.36,-0.329,0.391,1.199,0.358,226.21,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-05-01,2017-05-15,2017-05_Q1,145.36,0.573,0.655,1.348,0.397,264.58,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-05-16,2017-05-31,2017-05_Q2,145.36,-0.046,0.376,0.748,0.283,189.35,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-06-01,2017-06-15,2017-06_Q1,145.36,-1.024,0.172,-0.021,0.3,127.0,138.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-06-16,2017-06-30,2017-06_Q2,145.36,-0.173,-0.081,0.325,0.392,138.74,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-07-01,2017-07-15,2017-07_Q1,145.36,-0.05,-0.121,0.103,0.396,154.13,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-07-16,2017-07-31,2017-07_Q2,145.36,-0.775,-0.429,0.049,0.381,159.62,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-08-01,2017-08-15,2017-08_Q1,145.36,-0.859,-1.028,0.104,0.356,155.64,143.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-08-16,2017-08-31,2017-08_Q2,145.36,0.637,-0.137,0.257,0.457,218.41,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2017-09-01,2017-09-15,2017-09_Q1,145.36,1.241,0.119,0.271,0.512,253.65,145.36,1.0,0.0,0.0,0.0,0.0,0.0,4.9288,35.63,0.0,0.0,LOW
cacao_ccn51,2017-09-16,2017-09-30,2017-09_Q2,145.36,-0.194,-0.051,-0.092,0.441,169.58,137.8,1.0,0.0,0.0,0.0,0.0,0.0,4.9577,35.63,0.0,0.0,LOW
cacao_ccn51,2017-10-01,2017-10-15,2017-10_Q1,145.36,-1.367,0.086,-0.105,0.39,175.12,145.36,1.0,0.0,0.0,0.0,0.0,0.0,5.0483,35.63,0.0,0.0,LOW
cacao_ccn51,2017-10-16,2017-10-31,2017-10_Q2,145.36,-1.925,-0.47,-0.563,0.309,216.79,145.36,1.0,0.0,0.0,0.0,0.0,0.0,5.1388,35.63,0.0,0.0,LOW
cacao_ccn51,2017-11-01,2017-11-15,2017-11_Q1,145.36,-0.949,-0.552,-1.194,0.412,299.35,145.36,1.0,0.0,0.0,0.0,0.0,0.0,5.1196,35.63,0.0,0.0,LOW
cacao_ccn51,2017-11-16,2017-11-30,2017-11_Q2,145.36,-0.344,-1.127,-0.891,0.157,304.11,145.36,1.0,0.0,0.0,0.0,0.0,0.0,5.0991,35.63,0.0,0.0,LOW
cacao_ccn51,2017-12-01,2017-12-15,2017-12_Q1,145.36,-0.079,-1.142,-0.671,-0.064,203.16,145.36,1.0,0.0,0.0,0.0,10.7666,35.63,5.0172,35.63,0.0,0.0,LOW
cacao_ccn51,2017-12-16,2017-12-31,2017-12_Q2,145.36,-0.147,-1.103,-0.793,0.034,163.8,145.36,1.0,0.0,0.0,0.0,10.4035,35.63,4.9377,35.63,0.0,0.0,LOW
cacao_ccn51,2018-01-01,2018-01-15,2018-01_Q1,145.36,0.185,-0.356,-0.317,0.04,194.79,145.36,1.0,0.0,0.0,0.0,10.4031,35.63,4.8656,35.63,0.0,0.0,LOW
cacao_ccn51,2018-01-16,2018-01-31,2018-01_Q2,145.36,0.563,-0.122,-0.312,0.007,134.78,99.49,1.0,0.0,0.0,0.0,10.3829,35.63,4.7927,35.63,0.0,0.0,LOW
cacao_ccn51,2018-02-01,2018-02-15,2018-02_Q1,145.36,-0.533,-0.297,-0.447,-0.057,18.02,60.13,1.0,0.0,31.1206,35.63,9.8534,35.63,4.6213,35.63,0.0,0.0,HIGH
cacao_ccn51,2018-02-16,2018-02-28,2018-02_Q2,145.36,-0.546,-0.127,-0.683,-0.06,25.65,32.39,1.0,0.0,26.3135,35.63,9.38,35.63,4.4638,35.63,0.0,0.0,MEDIUM
cacao_ccn51,2018-03-01,2018-03-15,2018-03_Q1,145.36,-0.895,-0.582,-1.056,-0.305,18.72,0.0,0.6888,31.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LOW
cacao_ccn51,2018-03-16,2018-03-31,2018-03_Q2,145.36,-0.295,-0.075,-0.696,-0.518,101.22,33.84,0.7369,26.31,0.0,0.0,0.0,0.0,0.0,0.0,10.7666,4.9288,LOW
cacao_ccn51,2018-04-01,2018-04-15,2018-04_Q1,145.36,1.431,0.409,-0.285,-0.163,301.6,145.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4035,4.9577,LOW
