property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,54.49382716049384,54.49382716049384,54.49382716049384,54.987654320987666,55.49382716049384
soc,469.0,418.0,251.0,230.0,166.0
clay,297.86419753086426,303.83950617283955,351.5308641975309,397.5185185185186,383.0246913580247
sand,334.07407407407413,329.08641975308643,305.9753086419753,267.01234567901236,263.01234567901236
silt,368.0617283950617,366.0740740740741,342.4938271604939,335.46913580246917,353.4567901234568
bdod,126.0,126.0,130.0,133.0,132.0
cec,159.03703703703704,161.01234567901236,155.49382716049382,150.51851851851853,149.50617283950618
