depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.18,23.47,16.71,8.36
5-15cm,39.56,23.26,16.3,16.3
15-30cm,38.29,22.99,15.3,22.95
30-60cm,36.62,22.22,14.4,43.2
60-100cm,36.2,22.37,13.83,55.31
