depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,39.59,25.47,14.12,7.06
5-15cm,38.76,25.03,13.74,13.74
15-30cm,38.59,25.35,13.23,19.85
30-60cm,39.34,26.47,12.87,38.62
60-100cm,40.13,27.39,12.74,50.96
