crop,period_start,period_end,label,mean_C,std_C,var_C,temp_status,temp_detail,temp_score
cacao_ccn51,2016-01-01,2016-01-15,2016-01_Q1,17.43,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.81
cacao_ccn51,2016-01-16,2016-01-31,2016-01_Q2,18.02,0.56,0.31,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-01,2016-02-15,2016-02_Q1,18.03,0.48,0.23,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-02-16,2016-02-29,2016-02_Q2,18.01,0.48,0.23,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-03-01,2016-03-15,2016-03_Q1,17.71,0.46,0.22,VIABLE_WITH_RESERVE,cool for crop,0.9033
cacao_ccn51,2016-03-16,2016-03-31,2016-03_Q2,18.59,0.65,0.42,VIABLE,optimal temperature range,1.0
cacao_ccn51,2016-04-01,2016-04-15,2016-04_Q1,17.59,0.55,0.3,VIABLE_WITH_RESERVE,cool for crop,0.8633
cacao_ccn51,2016-04-16,2016-04-30,2016-04_Q2,17.77,0.57,0.33,VIABLE_WITH_RESERVE,cool for crop,0.9233
cacao_ccn51,2016-05-01,2016-05-15,2016-05_Q1,17.34,0.45,0.2,VIABLE_WITH_RESERVE,cool for crop,0.78
cacao_ccn51,2016-05-16,2016-05-31,2016-05_Q2,17.81,0.58,0.34,VIABLE_WITH_RESERVE,cool for crop,0.9367
cacao_ccn51,2016-06-01,2016-06-15,2016-06_Q1,17.03,0.44,0.19,VIABLE_WITH_RESERVE,cool for crop,0.6767
cacao_ccn51,2016-06-16,2016-06-30,2016-06_Q2,17.19,0.42,0.18,VIABLE_WITH_RESERVE,cool for crop,0.73
cacao_ccn51,2016-07-01,2016-07-15,2016-07_Q1,16.96,0.36,0.13,VIABLE_WITH_RESERVE,cool for crop,0.6533
cacao_ccn51,2016-07-16,2016-07-31,2016-07_Q2,16.48,0.38,0.15,VIABLE_WITH_RESERVE,cool for crop,0.4933
cacao_ccn51,2016-08-01,2016-08-15,2016-08_Q1,17.26,0.36,0.13,VIABLE_WITH_RESERVE,cool for crop,0.7533
cacao_ccn51,2016-08-16,2016-08-31,2016-08_Q2,17.27,0.3,0.09,VIABLE_WITH_RESERVE,cool for crop,0.7567
cacao_ccn51,2016-09-01,2016-09-15,2016-09_Q1,16.74,0.41,0.17,VIABLE_WITH_RESERVE,cool for crop,0.58
cacao_ccn51,2016-09-16,2016-09-30,2016-09_Q2,16.88,0.35,0.12,VIABLE_WITH_RESERVE,cool for crop,0.6267
cacao_ccn51,2016-10-01,2016-10-15,2016-10_Q1,16.68,0.27,0.07,VIABLE_WITH_RESERVE,cool for crop,0.56
cacao_ccn51,2016-10-16,2016-10-31,2016-10_Q2,16.7,0.45,0.2,VIABLE_WITH_RESERVE,cool for crop,0.5667
cacao_ccn51,2016-11-01,2016-11-15,2016-11_Q1,16.58,0.47,0.22,VIABLE_WITH_RESERVE,cool for crop,0.5267
cacao_ccn51,2016-11-16,2016-11-30,2016-11_Q2,16.39,0.29,0.09,VIABLE_WITH_RESERVE,cool for crop,0.4633
cacao_ccn51,2016-12-01,2016-12-15,2016-12_Q1,16.34,0.24,0.06,VIABLE_WITH_RESERVE,cool for crop,0.4467
cacao_ccn51,2016-12-16,2016-12-31,2016-12_Q2,16.23,0.59,0.35,VIABLE_WITH_RESERVE,cool for crop,0.41
cacao_ccn51,2017-01-01,2017-01-15,2017-01_Q1,16.14,0.4,0.16,VIABLE_WITH_RESERVE,cool for crop,0.38
cacao_ccn51,2017-01-16,2017-01-31,2017-01_Q2,16.13,0.65,0.43,VIABLE_WITH_RESERVE,cool for crop,0.3767
cacao_ccn51,2017-02-01,2017-02-15,2017-02_Q1,16.89,0.59,0.35,VIABLE_WITH_RESERVE,cool for crop,0.63
