depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,42.71,23.81,18.9,9.45
5-15cm,42.71,23.63,19.07,19.07
15-30cm,42.72,23.53,19.19,28.79
30-60cm,42.65,24.96,17.68,53.05
60-100cm,42.65,24.92,17.73,70.92
