property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,60,60,60,61,62
soc,305,235,157,106,95
clay,340,344,347,379,385
sand,351,350,352,334,326
silt,309,306,300,287,289
bdod,138,140,142,147,149
cec,210,192,183,180,174
