depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.03,23.37,13.66,6.83
5-15cm,35.63,22.0,13.63,13.63
15-30cm,35.24,22.12,13.12,19.67
30-60cm,36.78,23.9,12.89,38.66
60-100cm,37.67,24.73,12.94,51.76
