property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,52,51,52,52,52
soc,597,430,221,111,106
clay,284,305,344,331,345
sand,438,427,403,417,410
silt,278,268,253,252,245
bdod,114,116,118,124,126
cec,158,114,107,104,101
