property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,56.050000000000004,56.0,56.0,56.37500000000001,57.0
soc,429.6,324.00000000000006,188.0,127.4,77.0
clay,373.65,366.625,372.575,361.09999999999997,370.725
sand,344.925,350.825,337.9,343.97499999999997,340.525
silt,280.875,282.54999999999995,289.525,295.275,288.75
bdod,115.0,119.00000000000001,124.4,127.8,130.0
cec,159.575,148.92499999999998,146.99999999999997,143.89999999999998,133.225
