depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.98,22.34,15.63,7.82
5-15cm,36.07,21.83,14.24,14.24
15-30cm,35.11,22.14,12.97,19.46
30-60cm,33.13,20.66,12.47,37.4
60-100cm,33.85,21.41,12.45,49.78
