depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,37.76,23.76,14.0,7.0
5-15cm,37.7,24.01,13.7,13.7
15-30cm,37.35,23.78,13.56,20.34
30-60cm,36.87,23.32,13.55,40.65
60-100cm,36.77,23.28,13.49,53.95
