property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,53.0,53.400000000000006,53.400000000000006,54.0,55.0
soc,866.4,749.0,589.8,368.2,249.20000000000002
clay,281.0,286.55,291.72499999999997,352.2,371.05
sand,399.575,403.6,405.8,376.625,350.3
silt,319.42499999999995,309.975,302.47499999999997,271.45,278.65
bdod,77.39999999999999,80.0,83.4,80.0,83.4
cec,287.05,277.1,281.17499999999995,269.625,264.375
