depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.3,26.96,13.34,6.67
5-15cm,40.41,27.42,12.99,12.99
15-30cm,39.69,26.53,13.16,19.75
30-60cm,40.1,27.27,12.82,38.47
60-100cm,39.7,26.65,13.04,52.17
