period_start,period_end,label,precip_total_mm,precip_rainy_days,precip_max_daily_mm
2016-01-01,2016-01-15,2016-01_Q1,32.7,2.0,16.35
2016-01-16,2016-01-31,2016-01_Q2,0.0,0.0,0.0
2016-02-01,2016-02-15,2016-02_Q1,0.0,0.0,0.0
2016-02-16,2016-02-29,2016-02_Q2,51.35,3.0,25.68
2016-03-01,2016-03-15,2016-03_Q1,0.0,0.0,0.0
2016-03-16,2016-03-31,2016-03_Q2,46.92,2.0,35.19
2016-04-01,2016-04-15,2016-04_Q1,80.13,6.0,31.2
2016-04-16,2016-04-30,2016-04_Q2,147.61,12.0,19.7
2016-05-01,2016-05-15,2016-05_Q1,117.73,11.0,19.27
2016-05-16,2016-05-31,2016-05_Q2,210.72,15.0,24.72
2016-06-01,2016-06-15,2016-06_Q1,149.01,10.0,25.74
2016-06-16,2016-06-30,2016-06_Q2,166.56,11.0,24.53
2016-07-01,2016-07-15,2016-07_Q1,188.95,13.0,33.51
2016-07-16,2016-07-31,2016-07_Q2,208.15,15.0,28.5
2016-08-01,2016-08-15,2016-08_Q1,155.37,11.0,32.22
2016-08-16,2016-08-31,2016-08_Q2,151.88,10.0,27.42
2016-09-01,2016-09-15,2016-09_Q1,220.75,12.0,30.79
2016-09-16,2016-09-30,2016-09_Q2,155.58,10.0,44.47
2016-10-01,2016-10-15,2016-10_Q1,194.0,10.0,38.39
2016-10-16,2016-10-31,2016-10_Q2,189.49,11.0,27.75
2016-11-01,2016-11-15,2016-11_Q1,103.66,8.0,27.63
2016-11-16,2016-11-30,2016-11_Q2,224.19,8.0,69.28
2016-12-01,2016-12-15,2016-12_Q1,163.94,9.0,51.99
2016-12-16,2016-12-31,2016-12_Q2,12.44,2.0,6.22
2017-01-01,2017-01-15,2017-01_Q1,50.23,4.0,19.98
2017-01-16,2017-01-31,2017-01_Q2,22.88,1.0,22.88
2017-02-01,2017-02-15,2017-02_Q1,0.0,0.0,0.0
2017-02-16,2017-02-28,2017-02_Q2,50.62,1.0,50.62
2017-03-01,2017-03-15,2017-03_Q1,115.51,9.0,39.02
2017-03-16,2017-03-31,2017-03_Q2,100.75,5.0,37.7
2017-04-01,2017-04-15,2017-04_Q1,98.6,7.0,37.44
2017-04-16,2017-04-30,2017-04_Q2,128.01,9.0,24.78
2017-05-01,2017-05-15,2017-05_Q1,226.49,10.0,40.36
2017-05-16,2017-05-31,2017-05_Q2,148.12,11.0,26.16
2017-06-01,2017-06-15,2017-06_Q1,215.04,12.0,40.3
2017-06-16,2017-06-30,2017-06_Q2,207.51,11.0,30.69
2017-07-01,2017-07-15,2017-07_Q1,161.22,14.0,22.78
2017-07-16,2017-07-31,2017-07_Q2,138.58,11.0,26.44
2017-08-01,2017-08-15,2017-08_Q1,152.24,10.0,30.34
2017-08-16,2017-08-31,2017-08_Q2,217.98,12.0,36.1
2017-09-01,2017-09-15,2017-09_Q1,203.23,11.0,33.13
2017-09-16,2017-09-30,2017-09_Q2,197.14,11.0,39.22
2017-10-01,2017-10-15,2017-10_Q1,136.43,12.0,23.55
2017-10-16,2017-10-31,2017-10_Q2,166.14,13.0,25.71
2017-11-01,2017-11-15,2017-11_Q1,144.68,6.0,41.36
2017-11-16,2017-11-30,2017-11_Q2,117.76,5.0,27.5
2017-12-01,2017-12-15,2017-12_Q1,45.47,2.0,22.73
2017-12-16,2017-12-31,2017-12_Q2,56.84,3.0,22.99
2018-01-01,2018-01-15,2018-01_Q1,97.84,4.0,53.19
2018-01-16,2018-01-31,2018-01_Q2,30.23,2.0,17.84
2018-02-01,2018-02-15,2018-02_Q1,17.36,2.0,9.39
2018-02-16,2018-02-28,2018-02_Q2,15.45,2.0,7.89
2018-03-01,2018-03-15,2018-03_Q1,40.55,4.0,13.52
2018-03-16,2018-03-31,2018-03_Q2,129.12,10.0,18.6
2018-04-01,2018-04-15,2018-04_Q1,150.73,8.0,48.39
2018-04-16,2018-04-30,2018-04_Q2,201.03,12.0,43.99
2018-05-01,2018-05-15,2018-05_Q1,272.13,13.0,43.71
2018-05-16,2018-05-31,2018-05_Q2,314.34,15.0,33.68
2018-06-01,2018-06-15,2018-06_Q1,187.82,14.0,25.21
2018-06-16,2018-06-30,2018-06_Q2,177.54,14.0,25.09
2018-07-01,2018-07-15,2018-07_Q1,130.75,13.0,23.8
2018-07-16,2018-07-31,2018-07_Q2,208.39,13.0,33.8
2018-08-01,2018-08-15,2018-08_Q1,112.53,10.0,22.31
2018-08-16,2018-08-31,2018-08_Q2,216.21,14.0,32.88
2018-09-01,2018-09-15,2018-09_Q1,190.6,10.0,40.39
2018-09-16,2018-09-30,2018-09_Q2,153.86,9.0,22.37
2018-10-01,2018-10-15,2018-10_Q1,179.56,10.0,32.05
2018-10-16,2018-10-31,2018-10_Q2,187.41,10.0,38.89
2018-11-01,2018-11-15,2018-11_Q1,150.4,6.0,68.05
2018-11-16,2018-11-30,2018-11_Q2,71.11,4.0,28.42
2018-12-01,2018-12-15,2018-12_Q1,24.39,1.0,24.39
2018-12-16,2018-12-31,2018-12_Q2,38.14,5.0,18.47
2019-01-01,2019-01-15,2019-01_Q1,52.42,2.0,35.19
2019-01-16,2019-01-31,2019-01_Q2,0.0,0.0,0.0
2019-02-01,2019-02-15,2019-02_Q1,0.0,0.0,0.0
2019-02-16,2019-02-28,2019-02_Q2,56.94,5.0,15.38
2019-03-01,2019-03-15,2019-03_Q1,92.83,6.0,39.62
2019-03-16,2019-03-31,2019-03_Q2,71.97,5.0,17.14
2019-04-01,2019-04-15,2019-04_Q1,99.77,9.0,23.76
2019-04-16,2019-04-30,2019-04_Q2,150.1,12.0,40.73
2019-05-01,2019-05-15,2019-05_Q1,226.64,10.0,41.38
2019-05-16,2019-05-31,2019-05_Q2,252.18,13.0,38.23
2019-06-01,2019-06-15,2019-06_Q1,198.58,13.0,37.58
2019-06-16,2019-06-30,2019-06_Q2,80.61,12.0,11.49
2019-07-01,2019-07-15,2019-07_Q1,195.23,13.0,35.25
2019-07-16,2019-07-31,2019-07_Q2,160.64,12.0,23.52
2019-08-01,2019-08-15,2019-08_Q1,89.38,12.0,14.48
2019-08-16,2019-08-31,2019-08_Q2,100.06,13.0,19.41
2019-09-01,2019-09-15,2019-09_Q1,140.7,12.0,38.49
2019-09-16,2019-09-30,2019-09_Q2,166.3,12.0,30.37
