property,0-5cm,5-15cm,15-30cm,30-60cm,60-100cm
phh2o,55.0,55.0,55.0,55.0,55.0
soc,606.2962962962963,423.55555555555554,306.81481481481484,174.2962962962963,129.25925925925927
clay,341.0,352.0,387.0,441.0,457.0
sand,323.0,316.0,295.0,263.0,244.0
silt,336.0,332.0,318.0,296.0,299.0
bdod,104.0,106.4074074074074,111.0,110.59259259259261,115.40740740740743
cec,213.0,195.0,191.0,186.0,175.0
