depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,38.44,23.65,14.79,7.4
5-15cm,37.67,23.21,14.46,14.46
15-30cm,38.3,24.77,13.53,20.3
30-60cm,39.76,26.75,13.01,39.04
60-100cm,40.26,27.54,12.72,50.9
