depth,Field_Capacity_CC_%,Wilting_Point_PMP_%,Available_Water_Capacity_AWC_%,AWC_layer_mm
0-5cm,40.26,26.01,14.25,7.13
5-15cm,39.7,25.78,13.92,13.92
15-30cm,40.15,26.87,13.27,19.91
30-60cm,41.0,27.96,13.04,39.11
60-100cm,41.29,28.3,12.99,51.94
